bas_dd,isu_cd,open,high,low,close,acc_trdvol,acc_trdval,idx_ind_nm
20150521,069500,26415,26455,26145,26160,8745465,229403483000,코스피 200
20150522,069500,26245,26525,26225,26500,7939862,210293931105,코스피 200
20150526,069500,26585,26585,26360,26450,5822231,154084324230,코스피 200
20150527,069500,26315,26325,25865,25920,8578587,222743645165,코스피 200
20150528,069500,26000,26090,25915,25915,13302831,345899567490,코스피 200
20150529,069500,25850,26150,25810,26050,5489352,142915192220,코스피 200
20150601,069500,25970,25970,25645,25815,4786901,123372881225,코스피 200
20150602,069500,25790,25885,25500,25570,8142523,208484219245,코스피 200
20150603,069500,25595,25660,25315,25335,7287262,185467196005,코스피 200
20150604,069500,25405,25605,25325,25430,9656272,245838707600,코스피 200
20150605,069500,25335,25510,25295,25400,3946319,100314529320,코스피 200
20150608,069500,25370,25395,25240,25350,6451265,163560170535,코스피 200
20150609,069500,25350,25445,25190,25310,3972648,100539860140,코스피 200
20150610,069500,25380,25440,25115,25160,5570572,140505470915,코스피 200
20150611,069500,25230,25280,25110,25255,10214709,257550622480,코스피 200
20150612,069500,25300,25410,24985,25040,5509843,138470086920,코스피 200
20150615,069500,24900,25050,24825,24955,7826622,195706151000,코스피 200
20150616,069500,24935,24985,24550,24750,7973134,197062514520,코스피 200
20150617,069500,24765,24795,24630,24770,10359853,256808469560,코스피 200
20150618,069500,24875,25015,24760,24845,9209730,229373961505,코스피 200
20150619,069500,24980,25025,24870,24970,4408141,110037449270,코스피 200
20150622,069500,25050,25165,24965,25055,5931845,148636599895,코스피 200
20150623,069500,25190,25420,25130,25390,5572125,141252350475,코스피 200
20150624,069500,25425,25450,25340,25380,4890241,124295264060,코스피 200
20150625,069500,25300,25415,25255,25360,4698519,119158672735,코스피 200
20150626,069500,25275,25435,25180,25375,4719128,119712159995,코스피 200
20150629,069500,25145,25145,24920,25050,7071238,177019537060,코스피 200
20150630,069500,24980,25155,24960,25155,4623882,116083839580,코스피 200
20150701,069500,25130,25460,25070,25440,4828687,122611267310,코스피 200
20150702,069500,25465,25545,25440,25470,3608635,92057322935,코스피 200
20150703,069500,25455,25495,25295,25395,3816427,97004327840,코스피 200
20150706,069500,25085,25245,24750,24765,5255514,130761103260,코스피 200
20150707,069500,24890,24920,24670,24815,10062052,249448342675,코스피 200
20150708,069500,24810,24845,24475,24475,7928795,194588863685,코스피 200
20150709,069500,24355,24640,24180,24640,12416582,304060725755,코스피 200
20150710,069500,24715,24740,24555,24660,6785632,167362873060,코스피 200
20150713,069500,24660,25005,24600,24925,4212367,104752556705,코스피 200
20150714,069500,24970,24970,24735,24805,5489700,136429848710,코스피 200
20150715,069500,24895,25105,24780,24880,5596479,139564267460,코스피 200
20150716,069500,24840,25065,24840,25065,4770766,119489205985,코스피 200
20150717,069500,25175,25210,24850,24915,4648482,116123513375,코스피 200
20150720,069500,24910,25030,24800,24875,3845662,95729427785,코스피 200
20150721,069500,24880,25065,24795,24925,3916775,97670218780,코스피 200
20150722,069500,24790,24855,24625,24710,5803394,143484430710,코스피 200
20150723,069500,24745,24765,24590,24700,9004442,222456970575,코스피 200
20150724,069500,24575,24600,24375,24420,4917797,120253585510,코스피 200
20150727,069500,24310,24515,24275,24465,10715813,262047203225,코스피 200
20150728,069500,24395,24545,24295,24510,4750193,116296442720,코스피 200
20150729,069500,24600,24645,24510,24610,4474796,110037752130,코스피 200
20150730,069500,24615,24655,24380,24380,4915220,120208384310,코스피 200
20150731,069500,24385,24425,24185,24305,10212211,248364584070,코스피 200
20150803,069500,24345,24345,24115,24175,11062680,267452504535,코스피 200
20150804,069500,24165,24290,24160,24280,6971590,169388687610,코스피 200
20150805,069500,24265,24380,24205,24295,4792411,116480783135,코스피 200
20150806,069500,24340,24355,24025,24025,5957038,143511787985,코스피 200
20150807,069500,23940,24020,23870,23980,9808480,235238637565,코스피 200
20150810,069500,23920,23960,23820,23915,6752931,161444665915,코스피 200
20150811,069500,24050,24200,23810,23810,7190014,172029851845,코스피 200
20150812,069500,23745,23870,23510,23665,9088377,214919003610,코스피 200
20150813,069500,23635,23800,23585,23770,8950719,212432668265,코스피 200
20150817,069500,23835,23835,23565,23580,5524828,130454880415,코스피 200
20150818,069500,23630,23685,23530,23540,7890443,185961098505,코스피 200
20150819,069500,23510,23570,23280,23360,10214109,238756048800,코스피 200
20150820,069500,23330,23355,23120,23120,9760693,226427127460,코스피 200
20150821,069500,22655,22840,22600,22760,14811919,337032334480,코스피 200
20150824,069500,22540,22645,21715,22230,20996907,465705340555,코스피 200
20150825,069500,22260,22530,21825,22305,23559183,525561330155,코스피 200
20150826,069500,22180,22775,22065,22725,15344928,346018881620,코스피 200
20150827,069500,22865,22990,22745,22860,11883626,271623352635,코스피 200
20150828,069500,23055,23190,23030,23190,11204663,259255893165,코스피 200
20150831,069500,23105,23165,22985,23160,6960587,161075203265,코스피 200
20150901,069500,23120,23200,22920,22930,6408506,147688211795,코스피 200
20150902,069500,22690,23100,22685,22980,4226323,97059087295,코스피 200
20150903,069500,23080,23145,22970,23025,4994394,115163942515,코스피 200
20150904,069500,23045,23090,22760,22830,5796693,132590307640,코스피 200
20150907,069500,22780,22950,22705,22775,5995186,136722164085,코스피 200
20150908,069500,22830,22865,22685,22820,4782918,108928832345,코스피 200
20150909,069500,23050,23505,23040,23505,7019408,163868648580,코스피 200
20150910,069500,23355,23615,23285,23465,16119662,380123274245,코스피 200
20150911,069500,23465,23600,23375,23405,5706526,133959009630,코스피 200
20150914,069500,23480,23490,23155,23275,7245411,168749459455,코스피 200
20150915,069500,23280,23395,23245,23330,6282845,146752200205,코스피 200
20150916,069500,23485,23995,23485,23840,9129951,217877948895,코스피 200
20150917,069500,24085,24105,23920,23940,13153513,315521031645,코스피 200
20150918,069500,23885,24180,23675,24115,7790701,186984142730,코스피 200
20150921,069500,23835,23900,23610,23690,7700570,182553934625,코스피 200
20150922,069500,23765,23875,23670,23820,6244410,148830009935,코스피 200
20150923,069500,23560,23740,23465,23505,6130350,144422558110,코스피 200
20150924,069500,23580,23615,23430,23510,6535092,153635935920,코스피 200
20150925,069500,23470,23565,23315,23475,7066136,165587360905,코스피 200
20150930,069500,23130,23675,23105,23640,6054689,142276100510,코스피 200
20151001,069500,23625,24035,23565,23900,6554342,156573711345,코스피 200
20151002,069500,23875,23925,23720,23745,7608128,180991530745,코스피 200
20151005,069500,23840,24075,23735,23770,5584478,133470124255,코스피 200
20151006,069500,24040,24115,23965,23995,6031053,145018675610,코스피 200
20151007,069500,24050,24370,24050,24360,7295329,177217967885,코스피 200
20151008,069500,24460,24550,24355,24535,12072168,296338943780,코스피 200
20151012,069500,24620,24805,24565,24680,9479695,234161077325,코스피 200
20151013,069500,24660,24755,24545,24620,7919591,195186888245,코스피 200
20151014,069500,24580,24595,24395,24530,4957550,121591636705,코스피 200
20151015,069500,24525,24910,24510,24805,6054719,150226716125,코스피 200
20151016,069500,24860,24870,24710,24760,6991819,173286775605,코스피 200
20151019,069500,24825,24860,24660,24770,5332612,132110884545,코스피 200
20151020,069500,24750,24875,24710,24825,3372163,83765354370,코스피 200
20151021,069500,24815,25105,24815,24925,8376375,209389840930,코스피 200
20151022,069500,24855,24930,24740,24790,8887869,220426055305,코스피 200
20151023,069500,25040,25170,24940,24980,7881236,197485951255,코스피 200
20151026,069500,25105,25105,24995,25040,5380822,134848038395,코스피 200
20151027,069500,25005,25065,24895,25030,3190399,79717585155,코스피 200
20151028,069500,25035,25035,24835,25015,3629913,90617705295,코스피 200
20151029,069500,25035,25305,24885,24960,5831018,146063051500,코스피 200
20151030,069500,24890,25095,24875,25075,6977348,174639280355,코스피 200
20151102,069500,24995,25070,24915,25015,3308703,82831871115,코스피 200
20151103,069500,25180,25330,25165,25250,4514609,114075378430,코스피 200
20151104,069500,25330,25370,25150,25245,7778111,196582445565,코스피 200
20151105,069500,25185,25230,25065,25210,4738241,119329015735,코스피 200
20151106,069500,25165,25230,24985,25045,3718448,93300794965,코스피 200
20151109,069500,24975,25025,24850,24950,5320240,132815641830,코스피 200
20151110,069500,24815,24815,24570,24585,4346839,107154924715,코스피 200
20151111,069500,24535,24635,24420,24550,6154272,151319898655,코스피 200
20151112,069500,24540,24600,24490,24590,3680370,90387514705,코스피 200
20151113,069500,24325,24405,24250,24250,3819027,92901766785,코스피 200
20151116,069500,23980,24135,23965,23980,6331940,151965742005,코스피 200
20151117,069500,24195,24260,24105,24185,6450613,156030886085,코스피 200
20151118,069500,24130,24235,24105,24120,3103197,75018890765,코스피 200
20151119,069500,24340,24460,24240,24445,3324508,81192599315,코스피 200
20151120,069500,24485,24535,24445,24485,2751513,67438675165,코스피 200
20151123,069500,24535,24690,24525,24645,2850331,70219081470,코스피 200
20151124,069500,24645,24765,24635,24755,3475185,86000293940,코스피 200
20151125,069500,24740,24755,24640,24735,4145299,102475455035,코스피 200
20151126,069500,24755,25035,24750,25025,4867706,121570719705,코스피 200
20151127,069500,25045,25075,24950,24965,7219909,180439842920,코스피 200
20151130,069500,24855,24860,24380,24490,5439541,133402427770,코스피 200
20151201,069500,24560,24890,24560,24850,6721369,167014112800,코스피 200
20151202,069500,24850,24865,24690,24690,4396713,108752172665,코스피 200
20151203,069500,24540,24540,24310,24470,6307010,154173799505,코스피 200
20151204,069500,24195,24340,24180,24210,10029986,243266823860,코스피 200
20151207,069500,24375,24395,24125,24125,5700725,137852709790,코스피 200
20151208,069500,24100,24235,23965,24010,6643175,159627566660,코스피 200
20151209,069500,24030,24090,23965,24005,3655477,87787047555,코스피 200
20151210,069500,24000,24210,23920,24150,8971616,216212707645,코스피 200
20151211,069500,24105,24260,24035,24100,5556114,133908430330,코스피 200
20151214,069500,23895,23915,23740,23895,7310410,174452397070,코스피 200
20151215,069500,23985,24030,23875,23940,5300412,126853901300,코스피 200
20151216,069500,24140,24500,24110,24420,8567232,209009019885,코스피 200
20151217,069500,24530,24605,24325,24390,8313169,203209674455,코스피 200
20151218,069500,24185,24470,24170,24345,4098799,99848348225,코스피 200
20151221,069500,24370,24535,24215,24455,4752517,115993417095,코스피 200
20151222,069500,24415,24530,24290,24490,5232030,128065022845,코스피 200
20151223,069500,24560,24805,24530,24740,8991592,222300498520,코스피 200
20151224,069500,24855,24880,24580,24580,11424211,282055147570,코스피 200
20151228,069500,24600,24635,24250,24250,6297037,153433310965,코스피 200
20151229,069500,24310,24470,24225,24470,4947236,120659190750,코스피 200
20151230,069500,24530,24590,24335,24345,7619883,186001210330,코스피 200
20160104,069500,24265,24275,23850,23850,6928106,165914991805,코스피 200
20160105,069500,23805,24085,23805,24000,12419517,297960679425,코스피 200
20160106,069500,24000,24025,23705,23825,10875053,259214979285,코스피 200
20160107,069500,23775,23865,23540,23600,11213386,265105220525,코스피 200
20160108,069500,23460,23790,23410,23765,12256496,290146438715,코스피 200
20160111,069500,23465,23585,23405,23500,10958834,257543877825,코스피 200
20160112,069500,23610,23670,23385,23430,11482979,269667408855,코스피 200
20160113,069500,23540,23810,23535,23760,6266754,148796746435,코스피 200
20160114,069500,23490,23535,23315,23535,11743773,275321550530,코스피 200
20160115,069500,23730,23780,23180,23290,14708099,343284031215,코스피 200
20160118,069500,23050,23310,22965,23270,13340313,309793643210,코스피 200
20160119,069500,23270,23395,23065,23395,7491171,174456239035,코스피 200
20160120,069500,23285,23310,22705,22860,18654631,426949703510,코스피 200
20160121,069500,22870,23040,22795,22805,21662805,494981356690,코스피 200
20160122,069500,23030,23300,23015,23300,10685009,248159347430,코스피 200
20160125,069500,23385,23555,23290,23425,7052432,165381103520,코스피 200
20160126,069500,23290,23315,23000,23130,7114632,164590806890,코스피 200
20160127,069500,23315,23500,23295,23455,9841202,230668007555,코스피 200
20160128,069500,23280,23515,23185,23490,8797919,206546216720,코스피 200
20160129,069500,23415,23530,23270,23525,6034975,141719014180,코스피 200
20160201,069500,23645,23805,23595,23695,6549363,155350602275,코스피 200
20160202,069500,23605,23695,23510,23530,4881273,115004199405,코스피 200
20160203,069500,23285,23305,23150,23260,3880539,90268729925,코스피 200
20160204,069500,23425,23710,23395,23690,8733034,206659090215,코스피 200
20160205,069500,23655,23815,23635,23750,6815237,161915141285,코스피 200
20160211,069500,23240,23270,23055,23110,9004346,208358519960,코스피 200
20160212,069500,22985,23085,22775,22940,21102574,483836681875,코스피 200
20160215,069500,23180,23305,23130,23240,11780526,273794308810,코스피 200
20160216,069500,23260,23630,23260,23580,6015075,141490297520,코스피 200
20160217,069500,23525,23725,23495,23610,6529035,154198360840,코스피 200
20160218,069500,23925,23925,23790,23810,7532432,179713190700,코스피 200
20160219,069500,23770,23885,23770,23860,8483098,202516430680,코스피 200
20160222,069500,23800,23980,23755,23900,7132764,170494525430,코스피 200
20160223,069500,24025,24035,23850,23905,5621276,134524283215,코스피 200
20160224,069500,23875,23970,23780,23885,5258370,125643664835,코스피 200
20160225,069500,23935,24100,23825,23910,5827686,139576798390,코스피 200
20160226,069500,24015,24070,23910,23960,6107882,146415494400,코스피 200
20160229,069500,23895,24045,23860,23930,6109176,146254156130,코스피 200
20160302,069500,24210,24315,24190,24295,9181257,222911946075,코스피 200
20160303,069500,24350,24375,24305,24370,10971645,267617609160,코스피 200
20160304,069500,24370,24435,24325,24375,6674559,162861533255,코스피 200
20160307,069500,24425,24480,24410,24425,6048657,147908899275,코스피 200
20160308,069500,24460,24470,24180,24255,6036529,146602283145,코스피 200
20160309,069500,24210,24360,24170,24360,5275656,128113297535,코스피 200
20160310,069500,24410,24705,24390,24585,8053442,197878515835,코스피 200
20160311,069500,24595,24690,24565,24640,6403933,157855719150,코스피 200
20160314,069500,24780,24780,24600,24620,8175260,201510026805,코스피 200
20160315,069500,24620,24695,24520,24600,5265123,129669825250,코스피 200
20160316,069500,24660,24775,24605,24665,5109429,126121477205,코스피 200
20160317,069500,24770,25010,24755,24800,13686198,340646137750,코스피 200
20160318,069500,24910,24915,24765,24815,5537119,137711138690,코스피 200
20160321,069500,24905,24965,24710,24785,3691275,91641641200,코스피 200
20160322,069500,24845,24910,24795,24910,3391564,84398368195,코스피 200
20160323,069500,24920,25000,24855,24890,5018319,125095463935,코스피 200
20160324,069500,24815,24900,24725,24825,4471112,111039839080,코스피 200
20160325,069500,24870,24880,24770,24780,3739345,92789347520,코스피 200
20160328,069500,24780,24895,24770,24820,3106925,77142055710,코스피 200
20160329,069500,24820,24980,24820,24950,7442377,185592307010,코스피 200
20160330,069500,25060,25125,25035,25060,8646915,216827085435,코스피 200
20160331,069500,25105,25110,24885,24955,6169286,154194047735,코스피 200
20160401,069500,24925,24945,24600,24600,5873019,144965625855,코스피 200
20160404,069500,24620,24675,24565,24645,4534992,111915611850,코스피 200
20160405,069500,24580,24590,24415,24440,3235081,79216469330,코스피 200
20160406,069500,24440,24610,24430,24565,5765736,141779603805,코스피 200
20160407,069500,24660,24705,24480,24580,3262219,80218495675,코스피 200
20160408,069500,24435,24555,24320,24530,4175754,102034472925,코스피 200
20160411,069500,24525,24590,24425,24550,4489748,110301738635,코스피 200
20160412,069500,24555,24760,24535,24745,3786372,93544298290,코스피 200
20160414,069500,25115,25260,25050,25250,6799776,171557089690,코스피 200
20160415,069500,25235,25310,25205,25230,8429479,213056166750,코스피 200
20160418,069500,25045,25165,25000,25145,3563670,89664365170,코스피 200
20160419,069500,25220,25300,25165,25180,3458417,87198144715,코스피 200
20160420,069500,25220,25340,25095,25095,3405538,85811547600,코스피 200
20160421,069500,25210,25345,25190,25290,3198893,80947272995,코스피 200
20160422,069500,25205,25270,25160,25195,4006546,101119708085,코스피 200
20160425,069500,25200,25210,25085,25165,4152831,104593202670,코스피 200
20160426,069500,25160,25330,25140,25240,2157664,54502132795,코스피 200
20160427,069500,25230,25275,25215,25240,4288114,108306107575,코스피 200
20160428,069500,24910,24910,24530,24530,8303112,205134152995,코스피 200
20160429,069500,24530,24555,24345,24450,4103000,100257601710,코스피 200
20160502,069500,24400,24405,24250,24265,4681049,113765217635,코스피 200
20160503,069500,24365,24385,24275,24340,4827054,117605564070,코스피 200
20160504,069500,24225,24290,24145,24215,4394388,106446020665,코스피 200
20160509,069500,24215,24255,24125,24175,5981643,144702219880,코스피 200
20160510,069500,24125,24270,24115,24270,3887521,94315041825,코스피 200
20160511,069500,24345,24350,24125,24245,4838240,117194044065,코스피 200
20160512,069500,24165,24260,24090,24190,6711310,162435253960,코스피 200
20160513,069500,24180,24190,23960,24000,4100542,98517851145,코스피 200
20160516,069500,23935,24100,23915,24035,8244805,198380297095,코스피 200
20160517,069500,24070,24080,23960,24050,3626007,87205249475,코스피 200
20160518,069500,23985,23985,23780,23915,6516665,155793240110,코스피 200
20160519,069500,23840,23900,23810,23850,4323292,103165823065,코스피 200
20160520,069500,23815,23915,23790,23850,2454959,58589323710,코스피 200
20160523,069500,23890,23945,23735,23915,3320346,79356581395,코스피 200
20160524,069500,23885,23885,23740,23745,3647086,86736158165,코스피 200
20160525,069500,23885,24095,23880,24080,7316884,176051949870,코스피 200
20160526,069500,24090,24140,24005,24035,6910397,166245136155,코스피 200
20160527,069500,24075,24170,24030,24160,4718773,113817980500,코스피 200
20160530,069500,24160,24160,23990,24105,4034210,97289883095,코스피 200
20160531,069500,24075,24300,23970,24300,4623806,112102438750,코스피 200
20160601,069500,24225,24345,24170,24315,5285423,128529441955,코스피 200
20160602,069500,24305,24365,24270,24360,4575200,111458706010,코스피 200
20160603,069500,24405,24425,24325,24400,4734457,115514036835,코스피 200
20160607,069500,24435,24740,24435,24725,5799058,143028350600,코스피 200
20160608,069500,24725,24975,24720,24975,7767048,193218609605,코스피 200
20160609,069500,24960,25110,24845,24965,9688708,242098291650,코스피 200
20160610,069500,24950,24955,24865,24865,7425178,184793892240,코스피 200
20160613,069500,24685,24700,24350,24350,6826234,166968332105,코스피 200
20160614,069500,24310,24380,24195,24270,4587339,111472669085,코스피 200
20160615,069500,24225,24355,24160,24260,4026938,97755870150,코스피 200
20160616,069500,24270,24310,23995,24075,5969003,143975403675,코스피 200
20160617,069500,24235,24345,24100,24115,7078421,171092732030,코스피 200
20160620,069500,24340,24490,24325,24450,3442351,84137170045,코스피 200
20160621,069500,24430,24475,24335,24450,3969436,97080056065,코스피 200
20160622,069500,24465,24655,24400,24590,3413129,83932140695,코스피 200
20160623,069500,24585,24640,24540,24605,5371171,132064444695,코스피 200
20160624,069500,24700,24765,23475,23815,19625354,470356593505,코스피 200
20160627,069500,23760,23890,23680,23880,15481345,369532886895,코스피 200
20160628,069500,23650,24015,23630,23940,12372785,295743235930,코스피 200
20160629,069500,24060,24345,24005,24225,6426649,155802908160,코스피 200
20160630,069500,24350,24400,24215,24400,5709180,138968117175,코스피 200
20160701,069500,24420,24675,24405,24600,7538112,185575945770,코스피 200
20160704,069500,24600,24725,24560,24685,5154796,127338913065,코스피 200
20160705,069500,24655,24700,24580,24655,4674435,115287544920,코스피 200
20160706,069500,24555,24555,24050,24160,11041991,266912538560,코스피 200
20160707,069500,24285,24480,24220,24435,8326585,203545511765,코스피 200
20160708,069500,24375,24495,24245,24310,3733593,90859355785,코스피 200
20160711,069500,24540,24725,24540,24670,5807082,143345937700,코스피 200
20160712,069500,24705,24810,24600,24670,7246168,179029671970,코스피 200
20160713,069500,24860,24955,24735,24835,10864469,270156901120,코스피 200
20160714,069500,24815,24930,24790,24880,7325438,182500696725,코스피 200
20160715,069500,24995,25105,24920,25005,8123086,203414296380,코스피 200
20160718,069500,25015,25105,25000,25050,4722976,118472934845,코스피 200
20160719,069500,25085,25085,24950,25015,3536734,88500189335,코스피 200
20160720,069500,25005,25005,24840,24970,3956238,98756323345,코스피 200
20160721,069500,25070,25085,24940,24995,1655442,41416182685,코스피 200
20160722,069500,24890,25020,24825,24980,1647776,41156119500,코스피 200
20160725,069500,25045,25100,24940,24995,3069100,76786986025,코스피 200
20160726,069500,24970,25230,24940,25215,2570391,64645578080,코스피 200
20160727,069500,25210,25275,25195,25200,3237968,81718086970,코스피 200
20160728,069500,25200,25250,25070,25135,3240044,81475047055,코스피 200
20160729,069500,25130,25280,25080,25115,2875706,72363008425,코스피 200
20160801,069500,25200,25335,25200,25320,5174666,131017076350,코스피 200
20160802,069500,25250,25260,25110,25125,3033790,76333005785,코스피 200
20160803,069500,24950,24970,24790,24805,3943050,98039116365,코스피 200
20160804,069500,24950,24955,24795,24860,2867362,71353867100,코스피 200
20160805,069500,24920,25145,24905,25130,4022891,101031288490,코스피 200
20160808,069500,25300,25370,25185,25320,7453140,188552545330,코스피 200
20160809,069500,25370,25555,25330,25515,8501106,216681982470,코스피 200
20160810,069500,25475,25550,25430,25430,9068121,231328772975,코스피 200
20160811,069500,25430,25465,25350,25460,4800310,122135480085,코스피 200
20160812,069500,25540,25705,25505,25550,3616432,92592400580,코스피 200
20160816,069500,25635,25710,25535,25535,3254987,83371236480,코스피 200
20160817,069500,25500,25560,25405,25515,2999724,76471381590,코스피 200
20160818,069500,25530,25710,25495,25700,3610366,92663023850,코스피 200
20160819,069500,25730,25770,25665,25760,3608250,92974668945,코스피 200
20160822,069500,25720,25745,25595,25610,2882931,73976416825,코스피 200
20160823,069500,25630,25745,25630,25745,1943488,49965027025,코스피 200
20160824,069500,25735,25755,25585,25625,3294168,84550196825,코스피 200
20160825,069500,25615,25710,25530,25670,3417635,87699537760,코스피 200
20160826,069500,25585,25595,25445,25570,2481063,63407732665,코스피 200
20160829,069500,25405,25600,25370,25575,2216712,56629252320,코스피 200
20160830,069500,25655,25815,25645,25680,4383468,112751818245,코스피 200
20160831,069500,25680,25685,25530,25585,2568596,65796585655,코스피 200
20160901,069500,25455,25520,25325,25520,4075206,103774621520,코스피 200
20160902,069500,25525,25570,25475,25570,3290692,84065415040,코스피 200
20160905,069500,25715,25900,25695,25895,5315887,137515623415,코스피 200
20160906,069500,25880,25995,25880,25990,5580683,145028408125,코스피 200
20160907,069500,25995,26130,25940,25940,4875560,127008163790,코스피 200
20160908,069500,26005,26060,25880,25935,5248319,136226762060,코스피 200
20160909,069500,25765,25785,25565,25630,5247399,134607397485,코스피 200
20160912,069500,25215,25305,24985,24985,9056500,227398144655,코스피 200
20160913,069500,25300,25300,25075,25075,8017513,201468618575,코스피 200
20160919,069500,25090,25350,25060,25335,2945201,74489405705,코스피 200
20160920,069500,25240,25390,25220,25375,3736461,94753957615,코스피 200
20160921,069500,25350,25545,25340,25545,2559911,65206417755,코스피 200
20160922,069500,25725,25870,25710,25770,3789502,97794503250,코스피 200
20160923,069500,25840,25840,25710,25750,5156754,132918598090,코스피 200
20160926,069500,25745,25855,25625,25665,3192239,82000594120,코스피 200
20160927,069500,25575,25890,25450,25840,3405939,87670182035,코스피 200
20160928,069500,25810,25835,25735,25765,1401641,36137948205,코스피 200
20160929,069500,25875,26020,25870,25945,4130893,107292310135,코스피 200
20160930,069500,25790,25820,25650,25665,3351934,86233905840,코스피 200
20161004,069500,25815,25890,25765,25815,2378011,61445174015,코스피 200
20161005,069500,25635,25860,25570,25800,2446992,63062233190,코스피 200
20161006,069500,25995,26030,25870,25980,2375936,61732086690,코스피 200
20161007,069500,25955,26015,25890,25900,4017192,104229291420,코스피 200
20161010,069500,25825,25980,25710,25940,2147381,55686027825,코스피 200
20161011,069500,25890,25975,25560,25580,5030551,129021097825,코스피 200
20161012,069500,25435,25615,25420,25560,6729697,172071044245,코스피 200
20161013,069500,25520,25555,25295,25335,5641997,143164714720,코스피 200
20161014,069500,25395,25530,25390,25465,4056539,103383066535,코스피 200
20161017,069500,25495,25595,25290,25505,3918210,99918331835,코스피 200
20161018,069500,25540,25700,25515,25680,3135750,80555675085,코스피 200
20161019,069500,25650,25850,25625,25710,2901970,74757579785,코스피 200
20161020,069500,25745,25845,25715,25735,2757686,71104425010,코스피 200
20161021,069500,25715,25765,25600,25610,2238641,57450998985,코스피 200
20161024,069500,25725,25835,25710,25805,2412542,62343535160,코스피 200
20161025,069500,25780,25820,25720,25765,2764074,71305609340,코스피 200
20161026,069500,25655,25655,25340,25450,7481080,190432476915,코스피 200
20161027,069500,25540,25615,25490,25565,6349254,162502108230,코스피 200
20161028,069500,25545,25660,25525,25580,3102997,79406842995,코스피 200
20161031,069500,25480,25595,25425,25530,3072318,78497725920,코스피 200
20161101,069500,25520,25555,25290,25540,4500530,114493485485,코스피 200
20161102,069500,25350,25400,25205,25205,7330581,185202301740,코스피 200
20161103,069500,25185,25315,25125,25290,8413905,212650665220,코스피 200
20161104,069500,25225,25290,25165,25200,5532081,139485528370,코스피 200
20161107,069500,25490,25500,25360,25445,3737134,95061765395,코스피 200
20161108,069500,25560,25560,25360,25500,4266216,108719417405,코스피 200
20161109,069500,25570,25665,24635,24975,19269214,481498134770,코스피 200
20161110,069500,25310,25485,25260,25470,17719544,450989821355,코스피 200
20161111,069500,25305,25335,25155,25215,6292657,158653551315,코스피 200
20161114,069500,25170,25215,24980,25015,5086311,127383874790,코스피 200
20161115,069500,24980,25065,24915,24925,4037651,100748267925,코스피 200
20161116,069500,25055,25110,24990,25015,3514582,87979139585,코스피 200
20161117,069500,24930,25035,24830,25000,3076471,76867313195,코스피 200
20161118,069500,25055,25060,24885,24990,3085451,77085087610,코스피 200
20161121,069500,24930,25030,24890,24940,2631407,65649777890,코스피 200
20161122,069500,25040,25255,25025,25225,2600007,65503984775,코스피 200
20161123,069500,25225,25420,25200,25320,5046975,127908937455,코스피 200
20161124,069500,25285,25335,25125,25190,5065516,127725784305,코스피 200
20161125,069500,25240,25265,25160,25200,2646319,66713391970,코스피 200
20161128,069500,25210,25315,25055,25275,3283422,82907216105,코스피 200
20161129,069500,25275,25330,25225,25285,5853943,147991979895,코스피 200
20161130,069500,25290,25465,25280,25410,3691448,93761457325,코스피 200
20161201,069500,25435,25480,25370,25430,5204310,132388597895,코스피 200
20161202,069500,25320,25370,25205,25250,4299486,108619934765,코스피 200
20161205,069500,25230,25270,25135,25220,6372927,160742776685,코스피 200
20161206,069500,25400,25575,25400,25525,5130275,130914994440,코스피 200
20161207,069500,25595,25635,25540,25595,8680733,222193684930,코스피 200
20161208,069500,25810,26030,25810,26030,11348545,295495365045,코스피 200
20161209,069500,26025,26065,25970,26045,8711845,226982694565,코스피 200
20161212,069500,26130,26130,25940,26010,5999888,156124180950,코스피 200
20161213,069500,26000,26080,25980,26060,5246090,136759299970,코스피 200
20161214,069500,26160,26235,26050,26085,5089778,133034568765,코스피 200
20161215,069500,25900,26135,25890,26075,3930424,102481400560,코스피 200
20161216,069500,26065,26170,26035,26140,4686365,122570589225,코스피 200
20161219,069500,26065,26210,26065,26160,3314744,86720600325,코스피 200
20161220,069500,26185,26255,26170,26220,2976131,78054901935,코스피 200
20161221,069500,26265,26360,26185,26185,4030759,105813068785,코스피 200
20161222,069500,26205,26235,26150,26170,3339749,87439372025,코스피 200
20161223,069500,26165,26175,26110,26135,5307098,138715876185,코스피 200
20161226,069500,26165,26195,26130,26185,2903870,76023752850,코스피 200
20161227,069500,26170,26240,26170,26225,2498477,65507900445,코스피 200
20161228,069500,26255,26380,26255,26310,10184346,268551547035,코스피 200
20161229,069500,26280,26335,26240,26325,6260945,165162428250,코스피 200
20170102,069500,26320,26485,26230,26415,1777682,46961858835,코스피 200
20170103,069500,26485,26625,26450,26625,3828836,101884610055,코스피 200
20170104,069500,26615,26665,26600,26655,4550625,121460530525,코스피 200
20170105,069500,26625,26650,26540,26550,6879740,182968105860,코스피 200
20170106,069500,26610,26715,26605,26665,3241985,86535027395,코스피 200
20170109,069500,26700,26770,26675,26730,3023212,80871333410,코스피 200
20170110,069500,26645,26735,26635,26695,5235813,139809651360,코스피 200
20170111,069500,26730,27260,26730,27175,3617022,98156826180,코스피 200
20170112,069500,27210,27295,27175,27245,3631336,99118001180,코스피 200
20170113,069500,27200,27240,27170,27175,1848887,50279830490,코스피 200
