ticker,name,feature_complete,exclusion_reason,price_momentum_3m,price_momentum_6m,volatility_20d,liquidity_20d,turnover_rate,drawdown_from_high,price_momentum_3m_norm,price_momentum_6m_norm,volatility_20d_norm,liquidity_20d_norm,turnover_rate_norm,drawdown_from_high_norm,scoring_eligible,composite_score,rank,selected,selection_reason,fallback_stage
069660,KIWOOM 200,True,,29.68546463123691,69.35853817041935,63.04144777273441,43673047510.5,1.8065694654471278,-6.386687797147383,0.7891566265060241,0.8012422360248447,0.35156099982505495,0.7810650887573964,0.8888888888888888,0.1650806731567428,True,0.6722863046487071,25,N,excluded_low_score,
469150,ACE AI반도체TOP3+,True,,51.35942165645135,102.16204869857263,78.46424778153487,51428104622.75,1.6894875672464682,-4.054592548316394,0.9578313253012049,0.9813664596273292,0.24638124695215247,0.8047337278106509,0.8421052631578947,0.10480156358219705,True,0.735980618404257,5,Y,selected_top_n,
0025N0,TIGER TDF2045 적격,True,,-1.232469188270291,4.873646209386284,9.296159695028743,3815407692.0,0.7497432786646365,-1.232469188270291,0.2469879518072289,0.2608695652173913,0.7180908202772689,0.09467455621301775,0.21637426900584794,0.03185639406633878,True,0.2730081713664086,141,N,excluded_low_score,
0127P0,ACE 미국대형성장주액티브,False,price_momentum_6m: missing_excluded,-4.683727667793336,,19.784897114030496,3032954454.25,1.6592607404130009,-4.959075589792972,0.1144578313253012,,0.6465601767462714,0.05917159763313609,0.8245614035087719,0.12818029667331554,False,,,N,excluded_missing_feature,
484790,KODEX 미국30년국채액티브(H),True,,-0.38795070743952165,-3.4078335915025404,12.35630446284142,7055805707.3,0.7256202148811443,-3.5145888594164454,0.2891566265060241,0.07453416149068323,0.6972213756725159,0.27218934911242604,0.19298245614035087,0.09084375394720212,True,0.2754480499764405,140,N,excluded_low_score,
0131V0,1Q 미국우주항공테크,False,price_momentum_6m: missing_excluded,-18.230563002680967,,52.06541273718287,17649756427.5,0.92421354877126,-21.769798012183394,0.012048192771084338,,0.42641489483146633,0.5502958579881657,0.391812865497076,0.5626974457625308,False,,,N,excluded_missing_feature,
447770,TIGER 테슬라채권혼합Fn,True,,-7.241311086196667,-7.118800766030509,17.978847624473477,4407344275.0,0.617465912631693,-7.485364730645272,0.0783132530120482,0.024844720496894408,0.6588769959282257,0.14201183431952663,0.14035087719298245,0.19347885599020254,True,0.18197921785847468,159,N,excluded_low_score,
476800,KODEX 한국부동산리츠인프라,True,,3.8798498122653235,7.745564690610118,9.197446176425755,4979222577.0,0.7195407184857378,0.0,0.42771084337349397,0.37888198757763975,0.7187640225158994,0.17751479289940827,0.1871345029239766,0.0,True,0.35724492313226996,112,N,excluded_low_score,
0048J0,KODEX 미국머니마켓액티브,True,,1.3938234490297852,6.563262961367222,15.480191223739375,11465631590.4,1.5695489233333624,-3.101534443356191,0.39156626506024095,0.33540372670807456,0.6759172261454072,0.378698224852071,0.8070175438596491,0.08016728075494006,True,0.4314614249707679,97,N,excluded_low_score,
491010,TIGER 글로벌AI전력인프라액티브,True,,26.285160038797283,17.1600827859264,47.55920234575339,5587320752.25,0.925014167411233,0.0,0.7228915662650602,0.453416149068323,0.4571461560222624,0.20710059171597633,0.39766081871345027,0.0,True,0.44695379372526356,87,N,excluded_low_score,
114260,KODEX 국고채3년,True,,-0.040469445568591667,-0.7154915990031374,4.3749731701587224,3184057332.75,1.275856004139647,-0.40322580645161255,0.3072289156626506,0.11180124223602485,0.7516521179814426,0.0650887573964497,0.6198830409356725,0.010422427035330362,True,0.30007060124978424,132,N,excluded_low_score,
483280,KODEX 미국AI테크TOP10타겟커버드콜,True,,-4.60394852529774,3.038936372269707,24.376281135100317,4880557582.2,0.8188163695868518,-4.748603351955305,0.12650602409638553,0.21739130434782608,0.6152480520733743,0.17159763313609466,0.26900584795321636,0.12274009044958756,True,0.23863151472018165,150,N,excluded_low_score,
482730,TIGER 미국S&P500타겟데일리커버드콜,True,,-0.9629191654700553,7.058071585098613,10.869777848760092,3655578459.1,0.7655431484538787,-1.088240256453521,0.26506024096385544,0.34782608695652173,0.7073591263934518,0.08875739644970414,0.22807017543859648,0.02812841958109391,True,0.2941206276089034,136,N,excluded_low_score,
0148J0,TIGER 코리아휴머노이드로봇산업,False,price_momentum_6m: missing_excluded,5.17489218974605,,67.63175879515633,29720895630.0,0.38356715503947375,-29.55712451861361,0.4457831325301205,,0.3202561927425146,0.6627218934911243,0.023391812865497075,0.7639812947001652,False,,,N,excluded_missing_feature,
0080G0,KODEX 방산TOP10,True,,14.377358490566028,51.550000000000004,69.28670812789154,85936278755.75,2.0122184625843493,-1.3667425968109326,0.5783132530120482,0.6770186335403726,0.3089698399573564,0.9053254437869822,0.935672514619883,0.035327041978522544,True,0.5881419508331803,44,N,excluded_low_score,
091180,KODEX 자동차,True,,8.771008403361336,52.00371874541274,51.86842679907172,19975924494.5,0.5697657799461469,-20.62092755845152,0.46987951807228917,0.6894409937888198,0.42775829111995767,0.5798816568047337,0.0935672514619883,0.5330018799394041,True,0.4926549595082937,73,N,excluded_low_score,
329750,TIGER 미국달러단기채권액티브,True,,1.6123122022718928,6.424623887012593,15.6072327841632,7432201853.75,1.626969961937028,-3.1097134870719745,0.39759036144578314,0.32919254658385094,0.6750508335369094,0.30177514792899407,0.8187134502923976,0.0803786895610793,True,0.4215487289557383,98,N,excluded_low_score,
462900,KoAct 바이오헬스케어액티브,True,,-8.104008667388952,24.91899852724595,60.2543328263901,26372905768.25,0.843812541870781,-16.43349753694582,0.07228915662650602,0.5217391304347826,0.3705684473130334,0.6272189349112426,0.30409356725146197,0.4247667839549615,True,0.34858871552919213,116,N,excluded_low_score,
449190,KODEX 미국나스닥100(H),True,,-3.178235443681665,-0.11541286328822231,28.131990090070218,8190229640.0,1.2370331829433416,-4.752376188094043,0.15060240963855423,0.13043478260869565,0.5896350285289547,0.3136094674556213,0.6081871345029239,0.12283760928083076,True,0.2798568281893673,139,N,excluded_low_score,
434060,KODEX TDF2050액티브 적격,True,,0.6404117787885966,6.931637519872824,12.942289486464741,2936338453.25,0.8946773238786025,0.0,0.3433734939759036,0.3416149068322981,0.6932251000327648,0.047337278106508875,0.3742690058479532,0.0,True,0.31984628686491706,124,N,excluded_low_score,
251350,KODEX MSCI선진국,True,,-0.7946950160517829,8.075566895049157,13.751861809085106,2317203016.25,0.9710795618905218,-1.0030985767554235,0.2710843373493976,0.38509316770186336,0.6877040132795577,0.023668639053254437,0.45614035087719296,0.025927709879183136,True,0.3132566386707514,128,N,excluded_low_score,
315960,RISE 대형고배당10TR,True,,34.42113442113441,92.74232054750915,72.79897576248285,28562404237.25,2.616754857257098,-8.417151932239275,0.9036144578313253,0.9503105590062112,0.28501702713354937,0.650887573964497,0.9824561403508771,0.21756333661045135,True,0.7215340870114796,6,Y,selected_top_n,
0052D0,TIGER 코리아배당다우존스,True,,20.84490132813086,33.022218551251335,36.69360637717629,8234186237.25,0.45582182086267736,-8.743200362647329,0.6325301204819277,0.5900621118012422,0.5312468833959965,0.31952662721893493,0.05847953216374269,0.22599091223071288,True,0.46383452953651205,83,N,excluded_low_score,
474220,TIGER 미국테크TOP10타겟커버드콜,True,,-3.943697692112602,4.396361631753032,19.967279689041924,3601525737.0,0.7577528833097308,-3.9741395702605042,0.13253012048192772,0.2484472049689441,0.6453163718498143,0.08284023668639054,0.2222222222222222,0.10272204565416199,True,0.23116639520643628,152,N,excluded_low_score,
293180,HANARO 200,True,,29.763813967050588,69.27538988208444,65.19308168935464,10168612023.5,1.223702001435498,-6.654431043523856,0.8132530120481928,0.782608695652174,0.3368873787255181,0.34911242603550297,0.6023391812865497,0.17200119859165475,True,0.5808316514468662,47,N,excluded_low_score,
0162Y0,TIME 코스닥액티브,False,price_momentum_3m: missing_excluded; price_momentum_6m: missing_excluded; drawdown_from_high: missing_excluded,,,61.62990417585292,29456794930.75,0.5207860570530927,,,,0.3611873845674237,0.6568047337278107,0.08187134502923976,,False,,,N,excluded_missing_feature,
471990,KODEX AI반도체핵심장비,True,,56.729334527006856,83.5721775602936,77.92895133362927,38027038506.25,1.2739220311108206,-2.2156023086948418,0.9759036144578314,0.906832298136646,0.25003183880786783,0.7455621301775148,0.6140350877192983,0.05726804443616951,True,0.6906069525280328,20,N,excluded_low_score,
270810,RISE 코스닥150,True,,17.058449809402788,30.350194552529185,52.85800493536947,6411053230.75,0.8084152443031495,-11.926386233269604,0.5903614457831325,0.5590062111801242,0.4210096084057403,0.25443786982248523,0.2573099415204678,0.308268687972321,True,0.4467846606544773,89,N,excluded_low_score,
448290,TIGER 미국S&P500(H),True,,-2.5680220116172436,1.354789466988926,23.052572820785596,3448711618.0,1.1996973569682072,-2.953714981729594,0.1686746987951807,0.15527950310559005,0.6242754215066799,0.07692307692307693,0.5964912280701754,0.07634649962299167,True,0.2541218577934524,147,N,excluded_low_score,
489250,KODEX 미국배당다우존스,True,,9.904545056484814,22.39126194655745,12.189384096982216,5530475839.0,1.3066084690724944,-2.5621118012422395,0.4879518072289157,0.4968944099378882,0.6983597320553068,0.20118343195266272,0.631578947368421,0.06622448979591844,True,0.45047624247388174,86,N,excluded_low_score,
091170,KODEX 은행,True,,25.618120912426235,36.04560767038092,45.090252633082784,11512568454.45,0.6897857399491806,-9.430707303047726,0.7168674698795181,0.6149068322981367,0.47398379383680567,0.38461538461538464,0.16374269005847952,0.2437613297187765,True,0.5075818861690369,68,N,excluded_low_score,
490590,RISE 미국AI밸류체인데일리고정커버드콜,True,,0.47736372035724894,1.9610907102117325,27.87172668952839,4711837348.15,0.6125428105913956,0.0,0.3313253012048193,0.2111801242236025,0.5914099617534814,0.15976331360946747,0.1286549707602339,0.0,True,0.26717510358663205,143,N,excluded_low_score,
148070,KIWOOM 국고채10년,True,,-0.6481268673868112,-4.317954438807581,10.170111724113074,7374773209.75,2.342619378412128,-1.2247509368430665,0.27710843373493976,0.043478260869565216,0.7121306795512392,0.2958579881656805,0.9766081871345029,0.031656895643734084,True,0.3438529907297566,118,N,excluded_low_score,
132030,KODEX 골드선물(H),True,,2.0003774297037147,9.933694016190042,50.08682760232992,8639958625.25,0.9798836956303878,-15.875486381322956,0.4036144578313253,0.40993788819875776,0.4399083652391149,0.33136094674556216,0.4678362573099415,0.4103435241801001,True,0.4065802899358549,102,N,excluded_low_score,
469070,RISE AI&로봇,True,,-2.10822206605763,21.76573426573427,56.470656048516574,8315807661.0,0.43511134923298633,-26.62628390834869,0.18072289156626506,0.484472049689441,0.3963722046217316,0.3254437869822485,0.03508771929824561,0.6882260431167462,True,0.331715052389864,119,N,excluded_low_score,
295040,SOL 200TR,True,,29.76470588235294,69.38827745072946,64.18848257770436,6415185239.25,1.699495644594047,-6.723044397463007,0.8192771084337349,0.8074534161490683,0.34373850084597746,0.2603550295857988,0.847953216374269,0.17377469042585336,True,0.6000606360047128,43,N,excluded_low_score,
496080,TIGER 코리아밸류업,True,,32.13402634102034,75.22082441113491,66.16507111587579,14727267232.95,1.4451646769114497,-6.385184655536092,0.8795180722891566,0.8757763975155279,0.33025864674311334,0.47337278106508873,0.7309941520467836,0.1650418205249996,True,0.6491590126182611,31,N,excluded_low_score,
361580,RISE 200TR,True,,29.844760672703742,69.5439189189189,64.85457914697767,12321896804.5,1.6998915913741808,-6.64124267509999,0.8433734939759037,0.8260869565217391,0.33919588390834765,0.40236686390532544,0.8538011695906432,0.17166031066877496,True,0.6320099996951117,36,N,excluded_low_score,
490490,SOL 미국배당미국채혼합50,True,,5.596912048524949,13.559992093299078,10.572327187633444,3978165331.5,1.335385731758151,-2.1294718909710353,0.45180722891566266,0.4409937888198758,0.7093876677096416,0.11242603550295859,0.6666666666666666,0.05504177821043221,True,0.41918382640827384,101,N,excluded_low_score,
277630,TIGER 코스피,True,,25.538196580145154,57.931390250193445,60.443468990770064,5080141636.0,0.8214319024255397,-6.8816059615238405,0.7108433734939759,0.7204968944099379,0.3692785845762111,0.1834319526627219,0.2807017543859649,0.17787312932929233,True,0.486116459887546,76,N,excluded_low_score,
484880,SOL 금융지주플러스고배당,True,,29.40971009430666,40.52721410961502,45.24566495361215,7305504284.8,0.5370375373723303,-9.71122212745218,0.7650602409638554,0.6459627329192547,0.4729239195301068,0.28402366863905326,0.08771929824561403,0.25101197003719256,True,0.5061258839266622,69,N,excluded_low_score,
478150,TIME 글로벌우주테크&방산액티브,True,,-1.8859744201170647,13.462020556530451,26.300108112784535,3991703059.75,0.8202406597232528,-4.494619117957377,0.21084337349397592,0.43478260869565216,0.6021280190075506,0.1242603550295858,0.27485380116959063,0.11617520272510784,True,0.2982706902823635,134,N,excluded_low_score,
157500,TIGER 증권,True,,67.59504862953139,91.17498739283914,76.08388730575744,29855291706.5,1.3133779952849491,-9.845422116527946,0.9819277108433735,0.937888198757764,0.2626147276721146,0.6804733727810651,0.6491228070175439,0.25448072023101753,True,0.7139795207973979,8,Y,selected_top_n,
279530,KODEX 고배당주,True,,27.43413516609392,37.21862473018809,43.02058603188188,6329008532.15,0.7167166123695455,-8.93277396909854,0.7349397590361446,0.6273291925465838,0.48809841773904117,0.24260355029585798,0.18128654970760233,0.23089093859174703,True,0.49677081025532993,70,N,excluded_low_score,
461490,RISE 글로벌자산배분액티브,True,,-0.03342245989305104,1.2525389302640466,10.93402671729057,2661583472.5,0.6079741113657662,-2.446183953033265,0.3132530120481928,0.14906832298136646,0.7069209647035808,0.03550295857988166,0.12280701754385964,0.06322803093840257,True,0.2537566615514767,149,N,excluded_low_score,
453810,KODEX 인도Nifty50,True,,-9.03352503857483,-6.387585709130272,22.3351499042928,2617112407.0,0.9694357037937045,-9.351411797595755,0.04819277108433735,0.031055900621118012,0.6291680716751973,0.029585798816568046,0.4502923976608187,0.24171172970166555,True,0.18868250475953802,158,N,excluded_low_score,
307520,TIGER 지주회사,True,,22.840409956076122,47.07944744407826,58.38340414273371,13135115851.25,0.8689856348435903,-9.336503133779983,0.6626506024096386,0.6583850931677019,0.3833277268522556,0.4319526627218935,0.3508771929824561,0.24132637623884645,True,0.5119846147146846,66,N,excluded_low_score,
0023A0,SOL 미국양자컴퓨팅TOP10,True,,-21.11307420494699,-32.52229106846003,47.49726357137828,4806141004.25,0.38416833170511183,-22.117564974707836,0.006024096385542169,0.006211180124223602,0.45756856343066465,0.16568047337278108,0.029239766081871343,0.5716863937272102,True,0.1566294364419324,160,N,excluded_low_score,
0053L0,TIGER 차이나휴머노이드로봇,True,,-14.387552265405446,-4.2545036412418575,28.597076274861287,7349185808.0,0.47694404347879943,-15.773147211544947,0.030120481927710843,0.049689440993788817,0.5864632536273149,0.28994082840236685,0.06432748538011696,0.4076983003060284,True,0.1976372236501378,155,N,excluded_low_score,
442580,PLUS 글로벌HBM반도체,True,,32.5929648241206,107.30672532998113,70.12372282145462,27339098960.0,2.9470480651426225,-2.4402869185831566,0.8855421686746988,0.9875776397515528,0.30326160289471427,0.6331360946745562,0.9883040935672515,0.0630756066384256,True,0.7087758032086785,9,Y,selected_top_n,
466950,TIGER 글로벌AI액티브,True,,13.0603889457523,13.450556673924652,53.887074778394904,3019971813.25,1.014485098637654,0.0,0.5421686746987951,0.42857142857142855,0.41399160183646555,0.05325443786982249,0.5029239766081871,0.0,True,0.36874419174068623,110,N,excluded_low_score,
453870,TIGER 인도니프티50,True,,-8.747415698296146,-6.0481503229594775,25.67171221647212,1620715928.0,0.5928312400110327,-8.935685828116103,0.05421686746987952,0.037267080745341616,0.6064135265057202,0.005917159763313609,0.11695906432748537,0.23096620321435335,True,0.15036060608457114,161,N,excluded_low_score,
463050,TIME K바이오액티브,True,,-8.738853503184718,25.596072931276304,59.69479263458538,12673267684.75,0.5767569061401064,-15.518867924528301,0.060240963855421686,0.5279503105590062,0.37438437561806837,0.41420118343195267,0.09941520467836257,0.401125786163522,True,0.29200428421011937,137,N,excluded_low_score,
139230,TIGER 200 중공업,True,,2.46242404860888,18.948618948618943,57.5931714383185,9557298550.0,0.4557042969134543,-7.076566125290018,0.40963855421686746,0.4720496894409938,0.38871692210312114,0.33727810650887574,0.05263157894736842,0.182912385371782,True,0.3497551548769736,115,N,excluded_low_score,
385510,KODEX 신재생에너지액티브,True,,45.10342598577892,59.996436208125445,54.37337958114874,23814515667.5,1.9032052405921158,-2.306604286802305,0.9337349397590361,0.7391304347826086,0.41067512111017923,0.6153846153846154,0.9122807017543859,0.059620228898870975,True,0.6790456224237775,24,N,excluded_low_score,
0046A0,TIGER 미국초단기(3개월이하)국채,True,,1.2039869732556996,6.027708850289493,15.398319691694526,12556850809.55,1.6638795527108916,-3.0718336483931963,0.3855421686746988,0.3105590062111801,0.6764755701233418,0.40828402366863903,0.8304093567251462,0.07939958592132501,True,0.4314692851780899,96,N,excluded_low_score,
302450,RISE 코스피,True,,25.08446118880403,58.481853321918685,60.4589744435273,3193910440.0,1.5355232341082254,-7.158054711246198,0.6987951807228916,0.7329192546583851,0.36917284115165405,0.07100591715976332,0.783625730994152,0.18501867129830651,True,0.5191136591245029,62,N,excluded_low_score,
0060H0,TIGER 토탈월드스탁액티브,True,,0.08932921877538025,8.935831712922049,16.52334324987334,2270774565.0,0.6490349300291772,-0.8447304907481912,0.3253012048192771,0.39751552795031053,0.6688031825051453,0.01775147928994083,0.14619883040935672,0.021834271922767545,True,0.2968799765383206,135,N,excluded_low_score,
290130,RISE ESG사회책임투자,True,,31.208425720620838,77.43628185907045,73.57891045436274,10288476872.5,1.7511846194372949,-7.8390655418559385,0.8614457831325302,0.8881987577639752,0.27969806182879786,0.35502958579881655,0.8654970760233918,0.20262117981520966,True,0.6380944592205564,33,N,excluded_low_score,
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,True,,-6.662375281622146,-4.195573174760492,16.276484401327572,5296009826.0,1.0172586085458577,-7.001603420630675,0.0963855421686747,0.055900621118012424,0.6704866999384076,0.1893491124260355,0.5087719298245614,0.1809747779389682,True,0.2380458295052243,151,N,excluded_low_score,
0144L0,KODEX 미국성장커버드콜액티브,False,price_momentum_6m: missing_excluded,-2.515400410677615,,14.860254955167179,3964147870.8,0.43674946011901106,-2.755018435067591,0.1746987951807229,,0.6801450410355807,0.10650887573964497,0.04093567251461988,0.07121066697879463,False,,,N,excluded_missing_feature,
442320,RISE 글로벌원자력,True,,4.208894718015976,1.3615382831164702,44.095726623309226,3857356857.75,0.3658175614331065,-4.449546299333118,0.4397590361445783,0.16149068322981366,0.48076621984725565,0.10059171597633136,0.017543859649122806,0.11501017767990551,True,0.2646849415957771,144,N,excluded_low_score,
433500,ACE 원자력TOP10,True,,52.08948923596455,90.86213746523639,70.59502527244582,16772992471.5,1.8158316705149955,-2.5294197213580394,0.963855421686747,0.9316770186335404,0.3000474345663068,0.5207100591715976,0.8947368421052632,0.06537947736919736,True,0.6946172862408638,18,N,excluded_low_score,
0167Z0,KODEX 미국우주항공,False,price_momentum_3m: missing_excluded; price_momentum_6m: missing_excluded; volatility_20d: missing_excluded; liquidity_20d: missing_excluded; drawdown_from_high: missing_excluded,,,,,0.0,,,,,,0.008771929824561403,,False,,,N,excluded_missing_feature,
0098F0,KODEX 원자력SMR,True,,69.3375644585482,95.37757437070937,81.58423246378806,77804339367.75,1.940352191290978,-2.645381984036488,0.9939759036144579,0.9565217391304348,0.22510370865434792,0.8994082840236687,0.9181286549707602,0.06837682575880988,True,0.7568244658850839,3,Y,selected_top_n,
0167A0,SOL AI반도체TOP2플러스,False,price_momentum_3m: missing_excluded; price_momentum_6m: missing_excluded; volatility_20d: missing_excluded; liquidity_20d: missing_excluded; drawdown_from_high: missing_excluded,,,,,0.0,,,,,,0.008771929824561403,,False,,,N,excluded_missing_feature,
475080,KODEX 테슬라커버드콜채권혼합액티브,True,,-4.990293479502117,-1.72454523978266,11.41728755363912,2732178808.55,0.8584435773601836,-5.033671955256247,0.10843373493975904,0.09937888198757763,0.7036252430893934,0.04142011834319527,0.3216374269005848,0.13010843511014714,True,0.20933728729540474,153,N,excluded_low_score,
491620,RISE 미국테크100데일리고정커버드콜,True,,-3.482771396813633,3.7745244497559893,17.090417591345606,4503327352.05,1.0004955948400853,-3.6077705827937123,0.13855421686746988,0.2422360248447205,0.6649358731279518,0.14792899408284024,0.49122807017543857,0.0932522796352584,True,0.27039123509187357,142,N,excluded_low_score,
472160,TIGER 미국테크TOP10 INDXX(H),True,,-6.740331491712704,-3.7408759124087587,34.67655284365852,12856568002.5,1.0212167029100594,-7.4053757542512315,0.09036144578313253,0.06832298136645963,0.5450026989460752,0.42011834319526625,0.5146198830409356,0.19141133140036037,True,0.2561443077735625,146,N,excluded_low_score,
472170,TIGER 미국테크TOP10채권혼합,True,,-2.916073968705546,-0.9146341463414642,11.802378067766703,1977863460.0,0.7260622167782166,-2.916073968705546,0.1566265060240964,0.10559006211180125,0.7009990192463476,0.011834319526627219,0.19883040935672514,0.07537356905777959,True,0.20245136288698584,154,N,excluded_low_score,
448300,TIGER 미국나스닥100(H),True,,-3.2742491383554895,-0.16262641662855293,27.81203256510214,4358296371.5,1.309989223054616,-4.774600096946191,0.14457831325301204,0.12422360248447205,0.5918170611940199,0.13609467455621302,0.6432748538011696,0.12341204441059017,True,0.25407366465650894,148,N,excluded_low_score,
421320,PLUS 우주항공&UAM,True,,24.832764505119464,98.65305235715837,76.23839207939534,20064694749.75,1.710082869591724,-7.477486593139737,0.6927710843373494,0.9751552795031055,0.2615610426149496,0.5857988165680473,0.8596491228070176,0.19327522489315474,True,0.6352587948492927,35,N,excluded_low_score,
228790,TIGER 화장품,True,,11.346444780635402,-0.37899296155928797,44.89266024152217,11339739208.75,0.5886561753433842,-4.786545924967656,0.5180722891566265,0.11801242236024845,0.4753313259906332,0.3727810650887574,0.1111111111111111,0.12372081562249726,True,0.3297242225543071,121,N,excluded_low_score,
